new_seasons_id,recipe_name,recipe_link,recipe_image,ingredients,directions
100038,Mushroom Hazelnut Pâté,https://www.newseasonsmarket.com/recipes/mushroom-hazelnut-pate/,https://cdn.newseasonsmarket.com/wp-content/uploads/2016/11/HolidayRecipe2_IG.jpg,"['1/4 cup (half a stick) butter', '1 small yellow onion, medium dice', '1 large clove garlic, minced', '3/4 pound mushrooms, sliced', '1/2 teaspoon dried thyme', '3/4 teaspoon salt', '1/8 teaspoon ground white pepper', '1 cup hazelnuts, roasted and skinned', '3 tablespoons hazelnut oil']","['Melt butter in a wide sauté pan over medium-high heat. Add the onion, garlic, mushrooms, thyme, salt, and pepper. Cook, stirring often, until the onion is soft and most of the liquid from the mushrooms has evaporated. Set aside to cool slightly. Purée the hazelnuts in a food processor. With the motor running, add the hazelnut oil and mix until creamy. Add the mushroom mixture and blend until smooth, scraping down the sides as necessary. Season to taste with more salt and pepper if necessary. Pour pâté into a medium ramekin, smooth the top, and cover with plastic wrap. Refrigerate until cold.']"
100039,NSM Pimento Cheese Spread,https://www.newseasonsmarket.com/recipes/nsm-pimento-cheese-spread/,,"['½ cup pimento (well drained!)', '¼ cup mayo', '¼ cup sour cream', '1 tbsp chopped green onion', '1.5 tsp tabasco', '.5 tsp thyme', '1 cup shredded medium cheddar cheese', '1 cup shredded white cheddar cheese']","['Take half of the pimento and dice it small. Set Aside.', 'In a food processor, puree remaining undiced pimento, mayo, sour cream, green onion, tabasco and thyme. Puree until smooth.', 'In a bowl, hand mix small diced pimento, both cheddar cheeses and pureed ingredients.']"
100040,Blueberry and Nectarine Caprese,https://www.newseasonsmarket.com/recipes/blueberry-nectarine-caprese/,,"['1 pint blueberries', '2 or 3 ripe nectarines, white or yellow, sliced', '1 pint small mozzarella balls, halved', 'A few leaves fresh basil, thinly sliced', 'Extra virgin olive oil for drizzling', 'A fruity balsamic vinegar (we like Napa Valley Naturals Grand Reserve) for drizzling', 'Sea salt to taste']","['Arrange blueberries, nectarines and cheese on a platter, or toss in a shallow serving bowl.', 'Sprinkle with shredded basil.', 'Drizzle lightly with olive oil and then balsamic vinegar.', 'Sprinkle very lightly with sea salt and serve immediately.']"
100041,Grilled Avocado,https://www.newseasonsmarket.com/recipes/grilled-avocado/,,"['2 ripe avocados', '2 tbsp. fresh lime juice', '1 1/2 tbsp olive oil', 'Salt, to taste']",['Cut avocado in half and remove seed. Drizzle with fresh lime juice and brush lightly with olive oil. Gently place cut side down on grill over hot coals for 2-3 minutes. Season with salt to taste. Optional: fill with fresh salsa or your favorite fresh ingredients.']
100042,Salade Niçoise Skewers with Fresh Pacific Albacore,https://www.newseasonsmarket.com/recipes/salade-nicoise-skewers-fresh-pacific-albacore/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/05/TunaSkewer-Featured-1.jpg,"['Zest and juice of 2 large lemons (about 2/3 cup juice)', '½ cup fresh basil', '4 anchovies', '3 garlic cloves', 'Pinch of salt', '½ teaspoon freshly ground black pepper', '2/3 cup olive oil, plus more for cooking the fish', '1 pound fresh pacific albacore tuna (if loins, cut into 1-inch-thick steaks)', '1 pound baby red or gold potatoes (about 8)', '1/4 cup white wine', '2 dozen quail eggs', '1 pint grape tomatoes', '1 cup pitted Niçoise olives', '1 cup fresh basil leaves, torn if large']","['To make the vinaigrette: In a food processor or blender, puree the lemon zest and juice, basil, anchovies, garlic, salt and pepper. With the machine running, drizzle in the olive oil until blended.', 'To make the salad: Place the tuna in a wide shallow baking dish and pour the vinaigrette over it. Allow to marinate at room temperature for 30 minutes, turning occasionally.', 'Meanwhile, place the potatoes in a pot, cover with water by about an inch, salt it well and bring to a boil. Cook until just tender when pierced with a sharp knife, about 8 to 10 minutes after the water starts boiling. Remove potatoes with a slotted spoon and set aside. When cool enough to handle but still hot, cut in half and place in a bowl. Sprinkle with the white wine (the potatoes will soak up some of the wine and be extra flavorful. If you don’t want to use wine, use chicken or vegetable broth).', 'Place the quail eggs in the hot water and boil for 4 minutes. Remove and place in cold water until cool. Carefully peel off the shells (you only need 16, but it’s good to have extras just in case).', 'When ready to cook the fish, heat a sauté pan over medium-high heat. When hot, add about 1 tablespoon of oil and the marinated fish (do not discard the marinade). Allow to sear until golden brown, about 1 to 2 minutes. Turn over and sear the other side for 1 to 2 minutes more. The fish should still be pink in the center. Transfer to a plate. Pour the marinade into the hot pan and simmer, stirring to scrape up and browned bits. Pour into a bowl and set aside.', 'To assemble: Cut the seared tuna into 11/2-inch chunks. Thread each 12-inch skewer in the following order for maximum prettiness: basil leaf, tomato, tuna, olive, potato, basil leaf, tomato, tuna, olive, egg, basil leaf, tomato, tuna, olive, potato, basil leaf and quail egg. Arrange skewers on a platter and brush or drizzle with the simmered vinaigrette before serving.']"
100043,Strawberry Nectarine Salsa,https://www.newseasonsmarket.com/recipes/nectarine-salsa/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/05/Strawberry-Nectarine-Salsa.jpeg,"['8 strawberries, diced', '2 nectarines, peeled and diced', '1/2 red onion, diced', '1 clove garlic, minced', '1 tomato, diced', '1/2 jalapeno pepper, diced', '3 green onions, finely sliced', '1/2 cup chopped cilantro', '1/2 tsp sugar', '1/2 tsp salt', '1 lime, juiced']",['Combine all ingredients in a bowl and serve immediately with your favorite tortilla chips!']
100044,Blistered Padrón Peppers with Tomato Salad,https://www.newseasonsmarket.com/recipes/blistered-padron-peppers-tomato-salad/,,"['1 Basket padron peppers', '1 cup cherry tomatoes (mixed variety)', '1 Tbsp. vegetable oil', 'Flaky sea salt (such as Maldon)', '2 Tbsp. grated Parmesans', 'Olive oil to taste', '½ Lemon']","['Slice cherry tomatoes in half. Put in a bowl and toss with 1/4 tsp. salt. Set aside.', 'Heat 1-tablespoon vegetable oil in a large cast iron skillet over high heat until just smoking. Add the peppers; cook, tossing occasionally, until skins are blistered and flesh is softened, about 4 minutes.', 'Transfer to a bowl, sprinkle with salt and toss to coat.', 'Divide peppers among 4 salad plates, stacking to give some height to each dish.', 'Divide tomatoes and sprinkle around peppers, finish with grated parmesan, a drizzle of olive oil, and a squeeze of lemon.']"
100045,Artichoke Parmesan Dip,https://www.newseasonsmarket.com/recipes/artichoke-parmesan-dip/,https://cdn.newseasonsmarket.com/wp-content/uploads/2017/12/ArtichokeDip.jpg,"['1 cup (8 oz.) cream cheese', '1/3 cup mayonnaise, full fat', '2 cups artichokes, canned, quartered in water', '1/2 cup milk, whole', '3 garlic cloves, peeled, raw', '1/3 cup green onion, chopped 1/4” wide', '1 cup Parmesan cheese, shredded', '2 tsp Kosher salt', '2 tsp black pepper, ground', 'Pinch of Cayenne pepper', '1 tsp lemon juice']","['Preheat oven to 375*F.', 'Drain artichokes, reserve.', 'Drizzle peeled garlic with olive oil, wrap in foil and place in oven. After 30 minutes, check doneness by inserting a knife tip into a clove. Once completely roasted, remove garlic and allow to cool.', 'Puree the cream cheese, milk, garlic, cayenne, salt, pepper and lemon juice in a food processor until smooth, about 1-2 minutes, scraping down side once during the mixing.', 'Add the mayonnaise, artichokes, green onions and parmesan.', 'Pulse mixture until fully incorporated, about 10 pulses, scraping down the side once during mixing.', 'Transfer to a container and chill in the refrigerator until service.']"
100046,Pull-Apart Super Boules,https://www.newseasonsmarket.com/recipes/pull-apart-super-boules/,https://cdn.newseasonsmarket.com/wp-content/uploads/2019/01/Boules1.jpg,"['1 NSM French or sourdough super boule', '¼ cup butter, melted', '1 tsp minced garlic', '1 tsp fresh sage, finely chopped', '8 oz. Brie cheese, thinly sliced', '3 strips cooked bacon, crumbled', '1 NSM French or sourdough super boule', '¼ cup butter, melted', '1 tsp minced garlic', '1 tsp Italian seasoning (plus a pinch more)', '3/4 cup shredded whole milk mozzarella', '1 cup pizza sauce (appx ½ a 15 oz. can)', '1 NSM French or sourdough super boule', '6 large strawberries, sliced', '5 oz dark chocolate chips', '1 tbsp milk of your choice (non-dairy works great, too!)']","['FOR BACON & BRIE BOULE:\nPreheat oven to 350.\nCut boule into crosshatch pattern bringing cuts down to about halfway through the height of the bread boule.\nCombine butter, garlic and sage in a small bowl.\nDrizzle over bread.\nStuff cheese slices and bacon crumbles down into spaces in cut bread boule.\nBake on a parchment lined baking sheet for 15-20 minutes, until cheese is melted\nServe immediately.', 'FOR PIZZA BOULE:\nPreheat oven to 350.\nCut boule into crosshatch pattern bringing cuts down to about halfway through the height of the bread boule.\nCombine butter, garlic and 1 tsp of Italian seasoning in a small bowl.\nSpoon pizza sauce into spaces in cut bread boule.\nStuff mozzarella cheese down into spaces, and sprinkle some over the top of the boule as well.\nSprinkle with a pinch of Italian seasoning.\nBake on a parchment lined baking sheet for 15-20 minutes, until cheese is melted.\nServe immediately.', 'FOR CHOCOLATE & STRAWBERRY:\nPreheat oven to 350.\nCut boule into crosshatch pattern bringing cuts down to about halfway through the height of the bread boule.\nCombine chocolate chips and milk in a microwave-safe bowl. Microwave in 10 second increments, stirring between each, until fully melted.\nDrizzle melted chocolate over top of boule, reserving appx. 2 tbsp.\nBake on a parchment lined baking sheet for appx. 15 minutes until bread is warmed through.\nRemove from oven and stuff strawberry slices into spaces in cut bread boule.\nDrizzle with remaining chocolate sauce (give it a quick zap in the microwave if it needs it!) and serve.']"
100047,Easy Kale Dip,https://www.newseasonsmarket.com/recipes/easy-kale-dip/,https://cdn.newseasonsmarket.com/wp-content/uploads/2019/05/kale-dip-1.jpg,"['16 oz. sour cream', '2 cups chopped kale', '1/2 cup fresh parsley, finely chopped', '1/4 cup fresh dill, finely chopped', '1/2 tsp garlic powder', '1/2 tsp onion powder', 'Salt and pepper to taste']",['Mix all ingredients together until well combined. Serve with New Seasons Partner Brand Sea Salt and Vinegar Kettle Style Chips.']
100048,Meyer Lemon Yogurt Cake,https://www.newseasonsmarket.com/recipes/meyer-lemon-yogurt-cake/,https://cdn.newseasonsmarket.com/wp-content/uploads/2015/03/Screen-Shot-2017-12-28-at-1.06.47-PM.png,"['1 1/3 cup all purpose flour', '1 1/2 tsp baking powder', '1/2 tsp Kosher salt', '3/4 cup sugar', '1 Meyer lemon, juiced and zested with a fine zester', '3/4 cup plain yogurt, at room temperature', '1/4 cup extra virgin olive oil', '2 large eggs, at room temperature', '1 tsp vanilla extract', '2 tbls RAFT Hibiscus Lavender Syrup', '3/4 tsp powdered unflavored gelatin', '1 ½ tsp cold water', '4 oz. (1 stick) unsalted butter, at room temperature', '1 cup sugar', '4 Meyer lemons, juiced and zested with a fine zester', 'Pinch of Kosher salt', '2 large eggs, at room temperature', '4 large egg yolks, at room temperature', '8” Meyer Lemon Yogurt Cake', '1 pint Meyer Lemon Curd Filling', '1 quart fresh berries (Strawberries, Raspberries, Blackberries, Blueberries, Huckleberries, Marionberries, Cherries, Currants—whatever spring berries you desire!)', '1/4 cup Raft Hibiscus Lavender Syrup', 'Fresh lavender sprigs or other Edible flower petals']","['Prepare an 8” round cake pan by greasing the bottom and sides with butter and lining the bottom with a circle of parchment, dust the sides with flour, tap out excess.', 'Preheat oven to 350 F. In a mixing bowl, whisk together Flour, Baking Powder, and Salt. In another mixing bowl, whisk together the Meyer lemon zest, lemon juice, yogurt, olive oil, and vanilla extract. In a standing mixer with a whisk attachment, whip eggs and sugar at high speed until pale in color, light and fluffy and the mixture creates ribbons when it falls away from the whisk. Using a rubber spatula, alternating each, gently fold yogurt and flour mixtures into the eggs in three batches, blending well after each addition.', 'Pour batter into prepared cake pan and bake for 45 minutes until cake tester comes back clean, and top is golden-brown and springs back lightly when gently pressed. Cool on a wire rack for 10 minutes, then un-mold onto wire rack and let cool completely.', 'Once cool, stab cake all over with a wooden skewer and pour the Raft Syrup over top of the cake, letting it soak in. Wrap in plastic until ready to assemble.', 'Covered in plastic wrap, the cake will last for up to four days.', 'Dissolve gelatin in water and set aside. In a medium saucepan over medium heat, melt butter. Once butter has melted, remove from heat and whisk in sugar, lemon juice, lemon zest, and salt.', 'Slowly add eggs and egg yolks, making sure to whisk well. Over medium heat gently cook the curd, constantly stirring with heat-proof rubber spatula and scraping along the bottom of the pan. Cook until curd thickens, and the top appears glossy and starts to wrinkle a bit at the edges when scraping with rubber spatula. Remove from heat. Whisk in dissolved gelatin and strain curd with a fine mesh strainer into a bowl. Press a piece of plastic wrap along the surface of the curd so that a skin does not form.', 'Refrigerate at least 8 hrs., or overnight. Curd will last in refrigeration for up to 2 weeks.', 'Spread the Meyer Lemon Curd Filling over the top of the cake, and top with the Fresh Berries. Pour the Raft Syrup over the top of the berries and decorate with Fresh Lavender Sprigs or Edible Flower Petals.']"
